seasonday,season,day,datetime,timestamp,name,tag,result,mode,brawler,points,used_tickets,with_club_mate,type,map_id,map_name,starplayer,equipes,Joueur1,Joueur2,Joueur3
Saison 1 J2,Saison 1,J2,2022-05-13 18:34:10,20220513T183410.000Z,tonio,#9GY2PU0Q,victory,hotZone,SANDY,9,2,True,,,,,"['bab2o', 'BOOTES', 'tonio']",bab2o,BOOTES,tonio
Saison 1 J2,Saison 1,J2,2022-05-13 18:35:28,20220513T183528.000Z,kozuka98,#YY82CQ9R,victory,hotZone,PIPER,9,2,True,,,,,"['kozuka98', 'Hermione']",kozuka98,Hermione,
Saison 1 J2,Saison 1,J2,2022-05-13 18:35:28,20220513T183528.000Z,Hermione,#L29YPY8G,victory,hotZone,SPIKE,9,2,True,,,,,"['kozuka98', 'Hermione']",kozuka98,Hermione,
Saison 1 J2,Saison 1,J2,2022-05-14 06:57:19,20220514T065719.000Z,ulyssigno,#P0UULUC2R,victory,gemGrab,SPIKE,9,2,True,,,,,"['ulyssigno', 'Paffiver']",ulyssigno,Paffiver,
Saison 1 J2,Saison 1,J2,2022-05-14 06:57:19,20220514T065719.000Z,Paffiver,#99RLU8LQ,victory,gemGrab,PAM,9,2,True,,,,,"['ulyssigno', 'Paffiver']",ulyssigno,Paffiver,
Saison 1 J2,Saison 1,J2,2022-05-14 08:47:50,20220514T084750.000Z,Kralito,#YR9UGCV8,victory,brawlBall,POCO,9,2,True,,,,,"['Kralito', 'Clot', 'Thomazinho']",Kralito,Clot,Thomazinho
Saison 1 J2,Saison 1,J2,2022-05-14 08:47:50,20220514T084750.000Z,Clot,#YY8VGJ9UR,victory,brawlBall,BROCK,9,2,True,,,,,"['Kralito', 'Clot', 'Thomazinho']",Kralito,Clot,Thomazinho
Saison 1 J2,Saison 1,J2,2022-05-14 08:47:50,20220514T084750.000Z,Thomazinho,#PVJCL00P,victory,brawlBall,ROSA,9,2,True,,,,,"['Kralito', 'Clot', 'Thomazinho']",Kralito,Clot,Thomazinho
Saison 1 J2,Saison 1,J2,2022-05-14 10:52:23,20220514T105223.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,brawlBall,BEA,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,♣️megumi♣️,
Saison 1 J2,Saison 1,J2,2022-05-14 10:52:23,20220514T105223.000Z,♣️megumi♣️,#2PC8U08Q,victory,brawlBall,CROW,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,♣️megumi♣️,
Saison 1 J2,Saison 1,J2,2022-05-14 10:54:22,20220514T105422.000Z,HugoNeet🚭,#PCYC9V2Q0,victory,brawlBall,POCO,9,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 1 J2,Saison 1,J2,2022-05-14 10:54:22,20220514T105422.000Z,Maitre Yoda,#280CU8P8Y,victory,brawlBall,COLONEL RUFFS,9,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 1 J2,Saison 1,J2,2022-05-14 11:03:47,20220514T110347.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,brawlBall,BEA,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,♣️megumi♣️,
Saison 1 J2,Saison 1,J2,2022-05-14 11:03:47,20220514T110347.000Z,♣️megumi♣️,#2PC8U08Q,victory,brawlBall,FANG,9,2,True,,,,,"['🌑🈲Kãgâmíī㊙️🎴', '♣️megumi♣️']",🌑🈲Kãgâmíī㊙️🎴,♣️megumi♣️,
Saison 1 J2,Saison 1,J2,2022-05-14 12:15:22,20220514T121522.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,brawlBall,SPIKE,9,2,True,,,,,"['💠 GoJo 💠', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,⚡️ Sukuna ⚡️,
Saison 1 J2,Saison 1,J2,2022-05-14 12:15:22,20220514T121522.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,brawlBall,STU,9,2,True,,,,,"['💠 GoJo 💠', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,⚡️ Sukuna ⚡️,
Saison 1 J3,Saison 1,J3,2022-05-15 16:46:17,20220515T164617.000Z,RaZoR,#Y09GU88RJ,victory,heist,BROCK,9,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 1 J3,Saison 1,J3,2022-05-15 16:46:17,20220515T164617.000Z,Raptoris,#22JJ92GP2,victory,heist,RICO,9,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 1 J3,Saison 1,J3,2022-05-15 18:55:34,20220515T185534.000Z,Croqueur,#8G8YVU0VU,victory,knockout,JESSIE,9,2,True,,,,,"['Croqueur', 'CaptainDirty', 'tonio']",Croqueur,CaptainDirty,tonio
Saison 1 J3,Saison 1,J3,2022-05-15 18:55:34,20220515T185534.000Z,CaptainDirty,#8L9QQYC2,victory,knockout,EVE,9,2,True,,,,,"['Croqueur', 'CaptainDirty', 'tonio']",Croqueur,CaptainDirty,tonio
Saison 1 J3,Saison 1,J3,2022-05-15 18:55:34,20220515T185534.000Z,tonio,#9GY2PU0Q,victory,knockout,SPIKE,9,2,True,,,,,"['Croqueur', 'CaptainDirty', 'tonio']",Croqueur,CaptainDirty,tonio
Saison 1 J3,Saison 1,J3,2022-05-15 19:04:46,20220515T190446.000Z,Croqueur,#8G8YVU0VU,victory,hotZone,JESSIE,9,2,True,,,,,"['Croqueur', 'tonio', 'CaptainDirty']",Croqueur,tonio,CaptainDirty
Saison 1 J3,Saison 1,J3,2022-05-15 19:04:46,20220515T190446.000Z,tonio,#9GY2PU0Q,victory,hotZone,GALE,9,2,True,,,,,"['Croqueur', 'tonio', 'CaptainDirty']",Croqueur,tonio,CaptainDirty
Saison 1 J3,Saison 1,J3,2022-05-15 19:04:46,20220515T190446.000Z,CaptainDirty,#8L9QQYC2,victory,hotZone,BO,9,2,True,,,,,"['Croqueur', 'tonio', 'CaptainDirty']",Croqueur,tonio,CaptainDirty
Saison 1 J3,Saison 1,J3,2022-05-15 19:44:35,20220515T194435.000Z,poseidon,#U20VP2L2,victory,heist,RICO,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 19:44:35,20220515T194435.000Z,Clot,#YY8VGJ9UR,victory,heist,JESSIE,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 19:44:35,20220515T194435.000Z,Hermione,#L29YPY8G,victory,heist,EL PRIMO,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 19:50:27,20220515T195027.000Z,poseidon,#U20VP2L2,victory,gemGrab,BROCK,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 19:50:27,20220515T195027.000Z,Clot,#YY8VGJ9UR,victory,gemGrab,COLT,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 19:50:27,20220515T195027.000Z,Hermione,#L29YPY8G,victory,gemGrab,TARA,9,2,True,,,,,"['poseidon', 'Clot', 'Hermione']",poseidon,Clot,Hermione
Saison 1 J3,Saison 1,J3,2022-05-15 20:00:03,20220515T200003.000Z,poseidon,#U20VP2L2,victory,hotZone,PENNY,9,2,True,,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 1 J3,Saison 1,J3,2022-05-15 20:00:03,20220515T200003.000Z,Hermione,#L29YPY8G,victory,hotZone,MEG,9,2,True,,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 1 J3,Saison 1,J3,2022-05-15 20:00:03,20220515T200003.000Z,Clot,#YY8VGJ9UR,victory,hotZone,BO,9,2,True,,,,,"['poseidon', 'Hermione', 'Clot']",poseidon,Hermione,Clot
Saison 1 J3,Saison 1,J3,2022-05-16 10:18:24,20220516T101824.000Z,Juliette,#YQPRCLC9J,victory,bounty,BULL,9,2,True,,,,,"['Juliette', 'ulyssigno', 'mthg_']",Juliette,ulyssigno,mthg_
Saison 1 J3,Saison 1,J3,2022-05-16 10:18:24,20220516T101824.000Z,ulyssigno,#P0UULUC2R,victory,bounty,SPIKE,9,2,True,,,,,"['Juliette', 'ulyssigno', 'mthg_']",Juliette,ulyssigno,mthg_
